id_session,session_date,id_user,age,gender,height_m,experience_level,weight_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,water_intake_liters,workout_frequency_days_per_week,bmi
413,2026-02-23,412,24,Male,2.0,2.0,72.7,190.0,131.0,56.0,1.33,1126.0,Cardio,12.6,3.6,2.0,23.15
414,2026-02-23,413,24,nan,1.66,1.0,91.2,167.0,129.0,60.0,1.27,314.0,HIIT,30.8,3.4,5.0,21.76
415,2026-02-23,414,24,nan,1.68,1.0,62.8,177.0,163.0,53.0,2.0,1005.0,HIIT,25.9,2.9,4.0,19.91
416,2026-02-23,415,24,nan,1.69,2.0,51.3,174.0,153.0,74.0,1.18,828.0,Yoga,16.1,2.6,3.0,21.88
417,2026-02-23,416,24,nan,1.92,3.0,79.7,192.0,,53.0,1.29,1187.0,Yoga,25.3,3.5,5.0,45.54
418,2026-02-23,417,24,nan,2.0,1.0,45.5,169.0,164.0,60.0,1.82,1297.0,HIIT,24.9,2.2,3.0,17.6
419,2026-02-23,418,25,Female,1.5,1.0,73.3,185.0,169.0,67.0,1.38,433.0,Strength,30.6,1.5,4.0,22.55
420,2026-02-23,419,25,Female,1.51,3.0,64.6,194.0,127.0,55.0,1.4,1155.0,Cardio,26.9,3.5,2.0,17.74
421,2026-02-23,420,25,Female,1.58,2.0,45.5,182.0,136.0,69.0,2.0,1137.0,Yoga,17.4,1.7,2.0,15.04
422,2026-02-23,421,25,Female,1.63,2.0,74.6,182.0,160.0,60.0,0.93,1028.0,HIIT,14.8,3.5,3.0,18.08
423,2026-02-23,422,25,Female,1.64,3.0,58.2,165.0,169.0,71.0,1.92,984.0,Strength,20.8,3.3,4.0,19.05
424,2026-02-23,423,25,Female,1.65,3.0,64.3,183.0,169.0,67.0,1.28,1783.0,Cardio,20.0,3.2,2.0,20.59
425,2026-02-23,424,25,Female,1.66,1.0,74.9,192.0,138.0,58.0,1.73,1766.0,HIIT,28.7,2.3,5.0,15.98
426,2026-02-23,425,25,Female,1.7,2.0,67.0,172.0,167.0,61.0,2.56,2326.0,Strength,27.25,6.1,4.0,17.95
427,2026-02-23,426,25,Female,1.72,1.0,72.1,182.0,164.0,60.0,1.81,2149.0,Strength,19.4,5.7,4.0,12.47
428,2026-02-23,427,25,Female,1.73,3.0,68.8,182.0,133.0,74.0,1.65,851.0,\nStrength,28.8,1.8,3.0,12.32
429,2026-02-23,428,25,Female,1.76,3.0,51.0,167.0,127.0,70.0,0.72,1119.0,,25.1,2.6,4.0,12.64
430,2026-02-23,429,25,Female,1.84,2.0,54.0,186.0,164.0,58.0,3.21,2448.0,Yoga,25.05,5.4,4.0,15.21
431,2026-02-23,430,25,Female,1.87,1.0,76.2,184.0,148.0,69.0,1.96,809.0,HIIT,26.2,2.3,3.0,17.02
432,2026-02-23,431,25,Female,1.98,1.0,85.1,185.0,148.0,58.0,1.29,785.0,Yoga,22.5,3.5,4.0,14.37
433,2026-02-23,432,25,Female,2.0,1.0,102.8,166.0,131.0,73.0,1.28,1783.0,Cardio,27.1,3.2,,14.05
434,2026-02-23,433,25,Male,1.56,2.0,40.0,195.0,132.0,57.0,0.65,499.0,Yoga,16.7,3.4,3.0,12.32
435,2026-02-23,434,25,Male,1.59,1.0,62.4,166.0,151.0,66.0,1.27,903.0,,11.0,3.0,4.0,32.63
436,2026-02-23,435,25,Male,1.61,2.0,56.9,183.0,130.0,,1.33,804.0,HIIT,20.1,1.5,4.0,23.68
437,2026-02-23,436,25,Male,1.67,2.0,63.9,178.0,144.0,61.0,1.56,868.0,Strength,24.8,2.4,3.0,24.51
438,2026-02-23,437,25,Male,1.68,3.0,40.0,175.0,123.0,66.0,0.74,1783.0,Strength,27.9,3.5,3.0,14.27
439,2026-02-23,438,25,Male,1.69,1.0,40.8,194.0,145.0,54.0,1.65,1353.0,HIIT,24.4,2.5,4.0,22.31
440,2026-02-23,439,25,Male,1.7,1.0,70.7,165.0,160.0,53.0,0.99,808.0,HIIT,23.5,2.1,3.0,18.29
441,2026-02-23,440,25,Male,1.75,2.0,113.3,187.0,155.0,74.0,1.44,564.0,Strength,22.1,1.6,3.0,21.36
442,2026-02-23,441,25,Male,1.76,1.0,100.4,173.0,169.0,58.0,0.85,1465.0,Cardio,30.4,1.8,3.0,17.45
443,2026-02-23,442,25,Male,1.77,2.0,61.3,173.0,167.0,50.0,1.88,1760.0,Strength,35.0,3.1,4.0,17.69
444,2026-02-23,443,25,Male,1.78,3.0,72.5,177.0,142.0,67.0,1.99,1047.0,HIIT,27.4,3.0,4.0,12.32
445,2026-02-23,444,25,Male,1.8,1.0,85.5,168.0,156.0,69.0,1.39,644.0,Strength,15.7,3.3,2.0,12.32
446,2026-02-23,445,25,Male,1.82,2.0,49.7,185.0,140.0,65.0,2.01,1261.0,Strength,22.4,6.1,4.0,22.25
447,2026-02-23,446,25,Male,1.9,2.0,44.2,174.0,159.0,50.0,1.1,1293.0,Yoga,25.7,2.5,4.0,19.26
448,2026-02-23,447,25,nan,1.68,2.0,102.4,188.0,141.0,56.0,1.66,1553.0,Yoga,18.6,1.7,2.0,16.38
449,2026-02-23,448,26,Female,1.58,1.0,78.3,184.0,141.0,68.0,1.5,1436.0,Yoga,15.0,3.7,3.0,28.61
450,2026-02-23,449,26,Female,1.58,2.0,91.7,167.0,120.0,52.0,1.65,1334.0,Cardio,29.2,2.6,2.0,
451,2026-02-23,450,26,Female,1.59,2.0,92.4,165.0,169.0,55.0,1.49,1783.0,HIIT,24.9,1.5,4.0,22.09
452,2026-02-23,451,26,Female,1.6,3.0,59.8,180.0,151.0,58.0,1.2,611.0,HIIT,16.4,2.5,3.0,12.63
453,2026-02-23,452,26,Female,1.61,2.0,64.7,197.0,137.0,74.0,1.48,1088.0,HIIT,25.1,2.2,5.0,24.23
454,2026-02-23,453,26,Female,1.64,1.0,54.2,190.0,151.0,65.0,0.82,1184.0,Yoga,16.7,3.3,2.0,19.39
455,2026-02-23,454,26,Female,1.68,2.0,64.1,190.0,168.0,55.0,1.35,1175.0,Strength,28.1,3.4,2.0,39.84
456,2026-02-23,455,26,Female,1.69,2.0,62.9,192.0,139.0,69.0,1.77,0.0,Strength,28.8,3.4,4.0,12.32
457,2026-02-23,456,26,Female,1.7,2.0,76.55,193.0,154.0,66.0,3.42,2381.0,Strength,26.0,7.3,2.0,34.71
458,2026-02-23,457,26,Female,1.73,1.0,56.7,168.0,144.0,71.0,0.68,1129.0,Strength,25.5,3.4,3.0,19.65
459,2026-02-23,458,26,Female,1.75,2.0,64.3,199.0,139.0,62.0,3.35,1831.0,Yoga,23.55,5.0,3.0,21.09
460,2026-02-23,459,26,Female,1.75,3.0,68.6,184.0,140.0,60.0,1.26,681.0,HIIT,29.4,1.8,3.0,20.02
461,2026-02-23,460,26,Female,1.77,1.0,63.6,173.0,145.0,55.0,1.29,1586.0,Strength,18.9,2.8,3.0,22.45
462,2026-02-23,461,26,Female,1.78,1.0,58.6,198.0,143.0,74.0,1.59,1008.0,Cardio,21.1,2.2,3.0,44.77
463,2026-02-23,462,26,Female,1.83,2.0,84.7,166.0,156.0,73.0,1.0,833.0,Strength,27.9,2.8,5.0,33.49
464,2026-02-23,463,26,Female,1.86,2.0,80.6,195.0,127.0,53.0,2.0,564.0,Strength,23.1,1.5,3.0,29.21
465,2026-02-23,464,26,Female,1.87,2.0,85.8,188.0,162.0,58.0,1.33,938.0,HIIT,24.3,0.0,4.0,18.34
466,2026-02-23,465,26,Female,1.9,1.0,51.9,182.0,129.0,55.0,2.0,1418.0,Cardio,32.2,2.4,2.0,20.41
467,2026-02-23,466,26,Female,1.91,2.0,42.2,174.0,127.0,72.0,1.65,455.0,Strength,23.6,2.9,3.0,24.27
468,2026-02-23,467,26,Female,1.94,1.0,110.3,171.0,,51.0,1.25,1376.0,HIIT,30.0,3.7,3.0,12.32
469,2026-02-23,468,26,Female,2.0,2.0,63.3,169.0,141.0,57.0,2.64,2041.0,Strength,28.3,5.9,4.0,23.26
470,2026-02-23,469,26,Male,1.51,2.0,61.5,185.0,155.0,74.0,1.35,1079.0,Cardio,31.4,3.4,4.0,21.29
471,2026-02-23,470,26,Male,1.52,1.0,83.1,163.0,139.0,51.0,1.95,925.0,Strength,10.0,2.8,3.0,20.05
472,2026-02-23,471,26,Male,1.57,3.0,72.8,196.0,138.0,61.0,1.04,1382.0,Strength,29.8,3.4,2.0,16.61
473,2026-02-23,472,26,Male,1.59,2.0,92.2,176.0,143.0,55.0,1.57,1050.0,Strength,24.5,2.4,4.0,23.0
474,2026-02-23,473,26,Male,1.6,2.0,44.0,190.0,125.0,68.0,1.06,1246.0,Strength,21.1,2.7,2.0,15.5
475,2026-02-23,474,26,Male,1.61,1.0,56.85,192.0,135.0,69.0,2.91,1817.0,Yoga,19.65,6.3,3.0,16.87
476,2026-02-23,475,26,Male,1.61,3.0,47.1,189.0,138.0,52.0,1.26,1095.0,Yoga,19.3,3.6,3.0,29.91
477,2026-02-23,476,26,Male,1.63,1.0,91.3,186.0,156.0,67.0,0.92,1091.0,Yoga,22.6,2.4,,19.46
478,2026-02-23,477,26,Male,1.64,2.0,79.7,194.0,148.0,55.0,2.0,1462.0,Yoga,21.8,3.2,4.0,26.9
479,2026-02-23,478,26,Male,1.65,3.0,62.0,199.0,142.0,56.0,1.61,1361.0,HIIT,35.0,3.5,2.0,13.96
480,2026-02-23,479,26,Male,1.68,2.0,95.2,163.0,142.0,68.0,0.71,1196.0,Strength,24.2,3.7,4.0,19.46
481,2026-02-23,480,26,Male,1.68,3.0,72.4,196.0,169.0,53.0,2.0,1082.0,HIIT,29.8,2.5,2.0,21.68
482,2026-02-23,481,26,Male,1.69,2.0,73.6,189.0,150.0,66.0,2.99,2250.0,Yoga,13.3,6.0,5.0,23.79
483,2026-02-23,482,26,Male,1.7,2.0,68.6,172.0,167.0,57.0,1.32,501.0,Yoga,25.4,1.5,3.0,18.29
484,2026-02-23,483,26,Male,1.71,1.0,129.9,196.0,136.0,74.0,1.27,931.0,Yoga,26.6,1.8,5.0,21.04
485,2026-02-23,484,26,Male,1.72,2.0,40.0,164.0,169.0,58.0,0.89,1198.0,HIIT,17.0,1.6,5.0,20.71
486,2026-02-23,485,26,Male,1.77,3.0,,164.0,147.0,56.0,1.2,1091.0,Yoga,30.8,1.6,3.0,21.49
487,2026-02-23,486,26,Male,1.79,1.0,83.6,171.0,128.0,72.0,0.7,1247.0,Strength,25.4,3.2,3.0,27.91
488,2026-02-23,487,26,Male,1.8,2.0,43.2,185.0,149.0,52.0,1.87,1019.0,Cardio,23.5,2.1,4.0,27.59
489,2026-02-23,488,26,Male,1.81,1.0,89.2,161.0,169.0,61.0,1.34,820.0,Strength,23.5,2.6,4.0,27.63
490,2026-02-23,489,26,Male,1.82,2.0,64.6,196.0,165.0,55.0,1.46,1699.0,Yoga,28.1,3.3,4.0,19.63
491,2026-02-23,490,26,Male,1.91,2.0,75.0,181.0,168.0,74.0,1.1,943.0,HIIT,24.8,2.0,3.0,21.87
492,2026-02-23,491,26,Male,1.97,2.0,61.0,172.0,140.0,74.0,1.99,1298.0,Cardio,21.8,2.6,,24.27
493,2026-02-23,492,26,Male,1.99,2.0,65.9,166.0,127.0,71.0,1.08,1218.0,Cardio,22.0,2.6,4.0,13.91
494,2026-02-23,493,26,nan,1.64,2.0,77.2,168.0,162.0,64.0,1.25,438.0,Strength,22.7,2.4,4.0,30.85
495,2026-02-23,494,26,nan,1.99,1.0,55.7,172.0,142.0,68.0,2.0,1583.0,Strength,18.9,3.2,4.0,12.32
496,2026-02-23,495,27,Female,1.57,2.0,40.0,178.0,169.0,52.0,1.32,949.0,Strength,28.4,3.1,3.0,21.11
497,2026-02-23,496,27,Female,1.58,1.0,70.1,169.0,156.0,63.0,0.82,797.0,Cardio,28.1,3.4,3.0,24.04
498,2026-02-23,497,27,Female,1.59,2.0,61.1,,139.0,68.0,1.09,669.0,Yoga,16.7,1.5,3.0,12.32
499,2026-02-23,498,27,Female,1.65,1.0,78.6,198.0,127.0,66.0,1.61,938.0,Yoga,26.8,3.1,3.0,17.92
500,2026-02-23,499,27,Female,1.66,2.0,50.3,180.0,131.0,74.0,1.12,677.0,Cardio,27.6,1.8,2.0,39.72
501,2026-02-23,500,27,Female,1.67,2.0,69.33,192.0,142.0,67.0,4.66,3154.0,Yoga,26.57,8.3,3.0,24.15
502,2026-02-23,501,27,Female,1.69,2.0,41.4,191.0,169.0,56.0,1.99,647.0,Yoga,23.2,2.8,5.0,16.26
503,2026-02-23,502,27,Female,1.7,1.0,56.3,191.0,134.0,72.0,1.61,1631.0,Yoga,23.4,3.3,3.0,30.84
504,2026-02-23,503,27,Female,1.71,2.0,43.4,184.0,165.0,71.0,1.24,945.0,Strength,10.0,3.6,2.0,25.15
505,2026-02-23,504,27,Female,1.72,2.0,40.0,178.0,132.0,72.0,0.83,857.0,Cardio,27.3,3.2,4.0,17.8
506,2026-02-23,505,27,Female,1.73,1.0,62.9,187.0,157.0,54.0,0.99,569.0,Strength,27.9,2.4,4.0,28.52
507,2026-02-23,506,27,Female,1.73,2.0,96.8,174.0,136.0,71.0,1.91,887.0,Strength,31.7,2.6,3.0,19.05
508,2026-02-23,507,27,Female,1.73,3.0,59.6,182.0,139.0,71.0,1.42,1321.0,Strength,16.3,3.3,4.0,16.62
509,2026-02-23,508,27,Female,1.75,,53.7,167.0,137.0,74.0,2.0,788.0,Yoga,13.3,2.6,3.0,16.24
510,2026-02-23,509,27,Female,1.76,3.0,40.0,192.0,169.0,56.0,2.0,602.0,HIIT,28.0,3.4,3.0,31.97
511,2026-02-23,510,27,Female,1.77,1.0,52.3,193.0,130.0,57.0,2.0,993.0,Yoga,25.6,0.0,4.0,15.08
512,2026-02-23,511,27,Female,1.8,1.0,40.0,162.0,140.0,74.0,1.42,901.0,HIIT,22.2,2.5,5.0,29.73
513,2026-02-23,512,27,Female,1.85,3.0,40.0,177.0,156.0,65.0,1.58,1014.0,Cardio,24.0,3.7,5.0,22.49
514,2026-02-23,513,27,Female,1.86,2.0,75.1,175.0,165.0,70.0,1.29,765.0,,27.0,3.5,4.0,14.22
515,2026-02-23,514,27,Female,1.88,1.0,55.4,187.0,134.0,53.0,2.0,855.0,Strength,16.3,2.6,5.0,14.33
516,2026-02-23,515,27,Female,1.9,2.0,63.3,183.0,148.0,67.0,0.58,933.0,HIIT,20.0,3.2,4.0,22.45
517,2026-02-23,516,27,Female,1.92,2.0,73.5,168.0,155.0,50.0,1.18,1048.0,Strength,14.2,3.4,5.0,18.37
518,2026-02-23,517,27,Female,1.94,1.0,60.1,184.0,162.0,74.0,2.0,0.0,Strength,27.2,3.4,3.0,14.02
519,2026-02-23,518,27,Female,1.96,1.0,75.2,172.0,132.0,61.0,1.22,829.0,HIIT,14.9,2.7,3.0,21.52
520,2026-02-23,519,27,Female,1.98,3.0,58.7,199.0,145.0,52.0,2.0,1119.0,Cardio,23.0,2.7,2.0,18.99
521,2026-02-23,520,27,Female,2.0,2.0,50.6,174.0,129.0,68.0,1.34,1179.0,HIIT,31.0,2.0,5.0,24.12
522,2026-02-23,521,27,Male,1.5,2.0,91.9,185.0,154.0,60.0,1.08,825.0,HIIT,28.8,3.2,5.0,21.07
523,2026-02-23,522,27,Male,1.56,1.0,44.1,169.0,,72.0,1.34,1124.0,Strength,10.0,3.1,2.0,20.18
524,2026-02-23,523,27,Male,1.58,1.0,75.4,192.0,169.0,63.0,1.3,1386.0,Strength,16.9,3.6,3.0,15.63
525,2026-02-23,524,27,Male,1.6,2.0,52.3,177.0,124.0,66.0,0.93,416.0,Strength,22.5,0.0,5.0,31.64
526,2026-02-23,525,27,Male,1.61,1.0,69.4,198.0,157.0,70.0,3.16,2136.0,Cardio,27.5,4.7,3.0,12.32
527,2026-02-23,526,27,Male,1.67,1.0,83.5,162.0,129.0,65.0,1.48,1517.0,Yoga,25.8,3.3,2.0,18.45
528,2026-02-23,527,27,Male,1.68,2.0,47.5,169.0,132.0,61.0,2.67,2501.0,Yoga,17.3,4.7,4.0,19.11
529,2026-02-23,528,27,Male,1.7,3.0,66.6,171.0,149.0,73.0,1.43,1321.0,Strength,26.6,3.3,4.0,13.51
530,2026-02-23,529,27,Male,1.72,2.0,55.4,186.0,153.0,74.0,2.0,1281.0,\nStrength,10.9,2.4,4.0,14.56
531,2026-02-23,530,27,Male,1.75,1.0,100.7,163.0,166.0,61.0,1.28,1159.0,Cardio,28.1,3.7,3.0,12.32
532,2026-02-23,531,27,Male,1.75,2.0,52.3,180.0,128.0,61.0,1.92,931.0,Strength,15.0,2.5,4.0,23.23
533,2026-02-23,532,27,Male,1.76,1.0,56.4,198.0,129.0,71.0,1.79,488.0,HIIT,22.9,3.3,4.0,17.49
534,2026-02-23,533,27,Male,1.76,2.0,58.85,183.0,128.0,67.0,2.4,2231.0,Yoga,23.4,5.4,4.0,17.76
535,2026-02-23,534,27,Male,1.79,1.0,112.6,174.0,167.0,60.0,0.69,1282.0,Strength,28.6,1.5,2.0,22.96
536,2026-02-23,535,27,Male,1.81,3.0,,176.0,169.0,64.0,1.37,1783.0,Yoga,28.5,1.5,3.0,16.6
537,2026-02-23,536,27,Male,1.82,1.0,41.0,171.0,138.0,53.0,1.47,1273.0,Cardio,29.1,2.4,4.0,12.35
538,2026-02-23,537,27,Male,1.82,3.0,72.8,162.0,136.0,57.0,1.23,780.0,HIIT,11.4,3.5,4.0,22.59
539,2026-02-23,538,27,Male,1.86,3.0,63.7,183.0,,70.0,0.91,759.0,Strength,24.5,3.5,3.0,18.88
540,2026-02-23,539,27,Male,1.88,1.0,72.5,181.0,162.0,69.0,1.21,1120.0,HIIT,34.6,3.4,4.0,27.76
541,2026-02-23,540,27,Male,1.89,2.0,60.8,193.0,135.0,51.0,2.92,2783.0,Yoga,22.7,6.6,4.0,16.71
542,2026-02-23,541,27,Male,1.91,2.0,53.0,172.0,123.0,54.0,1.09,655.0,Strength,34.4,3.1,3.0,21.18
543,2026-02-23,542,27,nan,1.86,1.0,80.0,177.0,153.0,74.0,0.9,886.0,Strength,25.1,1.6,2.0,19.41
544,2026-02-23,543,28,Female,1.5,2.0,88.05,196.0,146.0,64.0,3.64,2059.0,Strength,20.55,4.7,3.0,19.59
545,2026-02-23,544,28,Female,1.57,1.0,67.8,198.0,135.0,67.0,2.0,1062.0,Strength,30.5,1.5,3.0,14.86
546,2026-02-23,545,28,Female,1.57,2.0,40.0,165.0,169.0,68.0,1.04,669.0,Cardio,30.2,2.6,2.0,15.05
547,2026-02-23,546,28,Female,1.58,1.0,109.4,170.0,165.0,74.0,1.94,619.0,HIIT,21.9,2.2,5.0,21.16
548,2026-02-23,547,28,Female,1.62,2.0,77.8,164.0,161.0,70.0,1.52,1095.0,Strength,23.1,3.5,5.0,21.22
549,2026-02-23,548,28,Female,1.68,2.0,76.85,191.0,129.0,66.0,1.53,2881.0,Yoga,16.5,5.4,2.0,20.31
550,2026-02-23,549,28,Female,1.68,,65.3,161.0,145.0,73.0,0.72,408.0,HIIT,32.4,1.7,5.0,25.26
551,2026-02-23,550,28,Female,1.69,2.0,74.7,163.0,158.0,58.0,1.37,854.0,HIIT,14.0,3.4,4.0,13.79
552,2026-02-23,551,28,Female,1.71,2.0,93.2,176.0,149.0,60.0,1.4,1348.0,HIIT,27.2,2.1,,14.12
553,2026-02-23,552,28,Female,1.73,1.0,68.8,198.0,169.0,66.0,1.46,1279.0,Yoga,31.4,1.6,3.0,12.38
554,2026-02-23,553,28,Female,1.74,2.0,70.0,198.0,169.0,69.0,2.0,1468.0,Cardio,28.4,2.8,4.0,21.91
555,2026-02-23,554,28,Female,1.75,1.0,121.1,163.0,149.0,68.0,1.57,716.0,Strength,21.0,3.3,5.0,26.5
556,2026-02-23,555,28,Female,1.77,2.0,91.2,164.0,162.0,55.0,1.28,648.0,Strength,25.4,3.3,2.0,18.88
557,2026-02-23,556,28,Female,1.78,1.0,43.3,193.0,128.0,72.0,1.27,1479.0,HIIT,26.3,3.4,3.0,31.04
558,2026-02-23,557,28,Female,1.8,3.0,45.0,187.0,162.0,74.0,1.82,1395.0,Strength,23.2,2.7,4.0,12.32
559,2026-02-23,558,28,Female,1.81,1.0,60.85,194.0,147.0,53.0,3.02,1577.0,Cardio,22.25,5.1,3.0,35.8
560,2026-02-23,559,28,Female,1.82,,64.1,170.0,120.0,57.0,1.53,686.0,Yoga,16.3,2.7,2.0,13.85
561,2026-02-23,560,28,Female,1.9,1.0,67.1,184.0,169.0,59.0,1.61,587.0,Yoga,20.8,2.7,3.0,12.32
562,2026-02-23,561,28,Female,1.99,1.0,107.7,188.0,129.0,55.0,2.0,1127.0,\tYoga,10.0,2.0,2.0,17.86
563,2026-02-23,562,28,Male,1.51,2.0,87.3,190.0,168.0,56.0,2.0,1306.0,Yoga,32.0,2.3,4.0,14.46
564,2026-02-23,563,28,Male,1.55,1.0,64.1,179.0,152.0,52.0,1.41,1091.0,HIIT,31.1,3.3,4.0,18.43
565,2026-02-23,564,28,Male,1.56,1.0,62.4,193.0,141.0,55.0,2.0,861.0,Cardio,32.2,3.6,3.0,18.61
566,2026-02-23,565,28,Male,1.57,,82.4,171.0,169.0,55.0,1.07,1218.0,HIIT,31.0,2.5,4.0,12.47
567,2026-02-23,566,28,Male,1.61,3.0,69.3,187.0,140.0,53.0,1.12,998.0,HIIT,17.6,2.8,,32.49
568,2026-02-23,567,28,Male,1.64,1.0,88.5,160.0,163.0,50.0,1.25,1190.0,Cardio,31.7,3.2,3.0,26.98
569,2026-02-23,568,28,Male,1.66,2.0,51.1,161.0,154.0,65.0,0.86,944.0,HIIT,31.1,3.3,5.0,19.67
570,2026-02-23,569,28,Male,1.68,3.0,59.2,187.0,127.0,54.0,1.53,466.0,Strength,27.3,2.9,2.0,12.32
571,2026-02-23,570,28,Male,1.69,3.0,40.3,166.0,169.0,69.0,0.5,864.0,Cardio,24.9,2.6,3.0,20.42
572,2026-02-23,571,28,Male,1.7,1.0,59.9,169.0,163.0,65.0,1.26,1474.0,Yoga,11.7,2.9,4.0,33.85
573,2026-02-23,572,28,Male,1.7,2.0,68.0,174.0,155.0,68.0,0.74,1464.0,Yoga,17.0,2.3,3.0,21.67
574,2026-02-23,573,28,Male,1.73,1.0,58.6,198.0,130.0,72.0,2.57,2203.0,Cardio,19.65,5.6,2.0,17.02
575,2026-02-23,574,28,Male,1.74,1.0,84.4,,142.0,52.0,1.45,1392.0,Strength,22.0,2.6,2.0,34.01
576,2026-02-23,575,28,Male,1.74,2.0,61.1,163.0,156.0,59.0,1.89,1277.0,Cardio,21.5,3.4,2.0,
577,2026-02-23,576,28,Male,1.76,1.0,73.2,171.0,159.0,61.0,1.21,973.0,HIIT,26.4,2.0,4.0,12.32
578,2026-02-23,577,28,Male,1.77,2.0,93.7,192.0,142.0,57.0,1.45,1230.0,Cardio,14.8,3.6,2.0,23.62
579,2026-02-23,578,28,Male,1.77,3.0,58.0,179.0,157.0,74.0,1.59,1145.0,Yoga,21.3,1.5,2.0,14.72
580,2026-02-23,579,28,Male,1.79,1.0,59.3,189.0,128.0,69.0,0.91,877.0,Strength,24.8,2.1,4.0,28.16
581,2026-02-23,580,28,Male,1.81,1.0,50.3,176.0,156.0,70.0,1.46,1143.0,Strength,31.8,1.9,3.0,26.47
582,2026-02-23,581,28,Male,1.85,2.0,75.7,160.0,157.0,64.0,1.59,1179.0,,29.7,1.5,3.0,37.5
583,2026-02-23,582,28,Male,1.99,2.0,69.3,183.0,154.0,62.0,1.97,827.0,Strength,14.4,1.5,4.0,18.72
584,2026-02-23,583,28,nan,1.54,1.0,85.6,168.0,128.0,59.0,1.45,860.0,Yoga,14.9,2.4,4.0,12.32
585,2026-02-23,584,28,nan,1.6,2.0,48.7,175.0,133.0,59.0,1.38,996.0,HIIT,23.5,1.5,2.0,21.98
586,2026-02-23,585,28,nan,1.68,3.0,44.7,166.0,160.0,62.0,0.99,1672.0,Yoga,28.6,1.5,2.0,17.59
587,2026-02-23,586,28,nan,1.74,1.0,74.9,196.0,163.0,54.0,1.24,1144.0,Cardio,30.7,1.6,2.0,25.53
588,2026-02-23,587,28,nan,1.86,3.0,77.2,180.0,133.0,,1.55,1710.0,Strength,26.5,1.6,4.0,17.34
589,2026-02-23,588,29,Female,1.61,2.0,58.4,182.0,165.0,70.0,0.77,1259.0,HIIT,20.1,3.5,4.0,26.13
590,2026-02-23,589,29,Female,1.62,1.0,57.0,188.0,126.0,70.0,2.0,998.0,Yoga,17.9,3.4,4.0,13.32
591,2026-02-23,590,29,Female,1.63,1.0,66.1,181.0,169.0,71.0,1.48,666.0,HIIT,30.6,1.6,5.0,17.15
592,2026-02-23,591,29,Female,1.64,2.0,40.0,178.0,130.0,69.0,1.15,1093.0,HIIT,27.4,3.4,3.0,14.89
593,2026-02-23,592,29,Female,1.66,3.0,72.0,167.0,144.0,68.0,0.87,1248.0,HIIT,10.0,3.6,4.0,17.55
594,2026-02-23,593,29,Female,1.67,2.0,84.4,184.0,160.0,74.0,1.28,1475.0,Yoga,10.0,2.1,5.0,17.62
595,2026-02-23,594,29,Female,1.68,3.0,85.3,161.0,133.0,74.0,1.45,1269.0,Cardio,26.1,2.5,4.0,15.99
596,2026-02-23,595,29,Female,1.69,3.0,77.4,179.0,132.0,74.0,1.11,712.0,Yoga,27.0,3.5,2.0,16.23
597,2026-02-23,596,29,Female,1.7,2.0,40.2,184.0,152.0,70.0,1.82,744.0,Strength,13.2,2.6,3.0,18.63
598,2026-02-23,597,29,Female,1.7,3.0,57.0,168.0,160.0,61.0,0.74,976.0,Yoga,17.7,2.8,4.0,12.32
599,2026-02-23,598,29,Female,1.72,1.0,40.0,194.0,127.0,68.0,1.51,1005.0,HIIT,27.1,2.1,2.0,21.98
600,2026-02-23,599,29,Female,1.72,3.0,95.3,190.0,169.0,74.0,1.49,733.0,HIIT,29.2,3.7,5.0,20.06
601,2026-02-23,600,29,Female,1.74,1.0,69.05,198.0,143.0,69.0,3.01,1719.0,Strength,23.7,4.8,4.0,12.32
602,2026-02-23,601,29,Female,1.76,1.0,67.4,187.0,120.0,74.0,1.1,911.0,Cardio,21.4,2.3,5.0,19.6
603,2026-02-23,602,29,Female,1.77,1.0,65.0,194.0,152.0,66.0,1.34,715.0,HIIT,25.2,1.8,2.0,23.25
604,2026-02-23,603,29,Female,1.77,2.0,40.0,191.0,169.0,58.0,1.2,613.0,Strength,22.2,2.2,4.0,29.56
605,2026-02-23,604,29,Female,1.8,3.0,71.2,176.0,139.0,68.0,1.4,354.0,Cardio,10.0,3.4,2.0,31.75
606,2026-02-23,605,29,Female,1.83,2.0,60.6,172.0,161.0,60.0,1.32,760.0,Strength,25.0,3.3,5.0,18.03
607,2026-02-23,606,29,Female,1.84,3.0,57.2,168.0,141.0,74.0,1.56,303.0,Yoga,16.8,2.4,5.0,29.68
608,2026-02-23,607,29,Female,1.85,1.0,93.5,166.0,167.0,74.0,1.01,670.0,Cardio,23.2,2.6,3.0,19.83
609,2026-02-23,608,29,Female,1.85,3.0,70.8,160.0,142.0,52.0,1.5,1624.0,\tYoga,14.2,3.5,2.0,15.46
610,2026-02-23,609,29,Female,1.88,3.0,61.5,182.0,152.0,72.0,1.62,793.0,HIIT,24.2,3.3,4.0,23.84
611,2026-02-23,610,29,Female,1.89,1.0,81.4,177.0,137.0,70.0,1.01,503.0,Yoga,14.5,1.5,,21.8
612,2026-02-23,611,29,Female,1.89,2.0,50.8,199.0,163.0,59.0,0.8,784.0,HIIT,35.0,2.5,3.0,22.37
613,2026-02-23,612,29,Female,1.89,3.0,50.2,197.0,125.0,51.0,1.46,1286.0,Strength,27.6,3.3,2.0,15.27
